source_file,excel_row,approval,start_date,end_date,marketing_channel,campaign_name_description,discount_level,code_type,unique_code_count,vanity_code,auto_or_manual,new_customer_only,exclusions,combinable,stackable_with_loyalty,campaign_id,disclaimer_details,notes,completed,inferred_scope,max_discount_percent
COUPON TRACKER_20260817.xlsx,44,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: lanaato,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,45,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: thekirbycrew_,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,46,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: kieran.and.mama,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,47,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: ashleyimperfect,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,48,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: tailynnvictoria,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,49,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: santucci.family,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Sitewide,15.0
COUPON TRACKER_20260817.xlsx,50,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: thefaustinfam,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,51,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: babybaileymamadrama,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Baby,15.0
COUPON TRACKER_20260817.xlsx,52,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: themdrnmama,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,53,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: thismindfulnest,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,54,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: dayfamilydiaries,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Sitewide,15.0
COUPON TRACKER_20260817.xlsx,55,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: kansascitykaren,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,56,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: eliserosebarnes,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,57,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: littlemissadela,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,58,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: jaimiepriamo,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,59,Yes confirmed 3/7/24,2024-03-22,2025-01-06,Influencer,Ambassador Program: natalie.anne.white,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SP2024-TC-AMBASSADOR-15OFF,"Extra 15% off your purchase. Valid through 1/6/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
